    -151.658      29.291    -122.366       0.630      35.528
    -151.486      29.120    -122.366       0.626      36.202
    -151.306      28.940    -122.366       0.622      36.850
    -151.116      28.750    -122.366       0.618      37.471
    -150.917      28.551    -122.366       0.614      38.064
    -150.710      28.344    -122.366       0.610      38.627
    -150.494      28.129    -122.365       0.605      39.159
    -150.270      27.905    -122.366       0.600      39.659
    -150.039      27.677    -122.363       0.595      40.124
    -149.807      27.445    -122.363       0.590      40.554
    -149.571      27.208    -122.363       0.585      40.948
    -149.331      26.967    -122.363       0.580      41.882
    -149.087      26.723    -122.363       0.575      42.852
    -148.840      26.476    -122.363       0.569      43.797
    -148.590      26.227    -122.363       0.564      44.713
    -148.341      25.979    -122.362       0.559      45.885
    -148.091      25.729    -122.362       0.553      47.350
    -147.842      25.481    -122.362       0.548      48.763
    -147.595      25.234    -122.362       0.543      50.119
    -147.351      24.989    -122.362       0.537      51.407
    -147.112      24.750    -122.362       0.532      52.621
    -146.879      24.517    -122.363       0.527      53.751
    -146.654      24.292    -122.362       0.522      54.791
    -146.436      24.074    -122.362       0.518      55.734
    -146.228      23.866    -122.362       0.513      56.571
    -146.032      23.670    -122.362       0.509      57.296
    -145.846      23.484    -122.362       0.505      57.904
    -145.670      23.308    -122.362       0.501      58.390
    -145.506      23.144    -122.361       0.498      58.748
    -145.356      22.994    -122.362       0.494      61.184
    -145.219      22.858    -122.361       0.492      61.275
    -145.098      22.737    -122.361       0.489      61.229
    -144.991      22.630    -122.361       0.487      61.044
    -144.900      22.539    -122.361       0.485      60.721
    -144.826      22.465    -122.360       0.483      60.260
    -144.769      22.408    -122.360       0.482      59.664
    -144.727      22.368    -122.359       0.481      58.936
    -144.704      22.345    -122.359       0.481      58.557
    -144.696      22.337    -122.359       0.480      57.576
    -144.702      22.343    -122.359       0.480      56.476
    -144.721      22.362    -122.359       0.481      55.262
    -144.753      22.394    -122.359       0.482      53.942
    -144.796      22.437    -122.359       0.483      52.521
    -144.852      22.493    -122.359       0.484      51.007
    -144.918      22.558    -122.359       0.485      49.408
    -144.992      22.633    -122.359       0.487      48.480
    -145.075      22.716    -122.359       0.489      47.642
    -145.167      22.808    -122.359       0.490      46.751
    -145.266      22.908    -122.358       0.493      45.807
    -145.374      23.015    -122.359       0.495      44.815
    -145.487      23.128    -122.359       0.497      43.775
    -145.603      23.245    -122.358       0.500      42.690
    -145.725      23.367    -122.358       0.503      41.563
    -145.849      23.491    -122.358       0.505      40.397
    -145.978      23.619    -122.360       0.508      39.191
    -146.109      23.750    -122.360       0.511      37.949
    -146.241      23.881    -122.360       0.514      36.674
    -146.377      24.015    -122.362       0.516      35.367
    -146.510      24.147    -122.362       0.519      34.030
    -146.637      24.274    -122.363       0.522      32.666
    -146.758      24.396    -122.362       0.525      32.464
    -146.874      24.512    -122.362       0.527      33.265
    -146.981      24.619    -122.362       0.529      34.046
    -147.081      24.718    -122.362       0.532      34.805
    -147.171      24.809    -122.362       0.534      35.542
    -147.253      24.891    -122.362       0.535      36.256
    -147.327      24.965    -122.363       0.537      36.946
    -147.390      25.028    -122.363       0.538      37.611
    -147.442      25.080    -122.363       0.539      38.851
    -147.487      25.124    -122.364       0.540      40.050
    -147.521      25.157    -122.364       0.541      41.192
    -147.543      25.179    -122.364       0.541      42.276
    -147.552      25.188    -122.364       0.542      43.303
    -147.549      25.185    -122.364       0.542      44.272
    -147.533      25.170    -122.364       0.541      45.184
    -147.504      25.140    -122.364       0.541      46.039
    -147.461      25.098    -122.364       0.540      46.839
    -147.407      25.042    -122.364       0.539      47.584
    -147.339      24.975    -122.364       0.537      48.275
    -147.260      24.895    -122.365       0.535      48.914
    -147.168      24.803    -122.365       0.533      49.501
    -147.065      24.699    -122.365       0.531      50.039
    -146.948      24.582    -122.365       0.529      50.527
    -146.818      24.452    -122.366       0.526      50.967
    -146.676      24.311    -122.366       0.523      51.360
    -146.523      24.158    -122.366       0.520      51.708
    -146.359      23.993    -122.366       0.516      52.013
    -146.184      23.819    -122.365       0.512      52.274
    -146.003      23.636    -122.367       0.508      52.493
    -145.819      23.451    -122.368       0.504      52.672
    -145.629      23.260    -122.368       0.500      52.811
    -145.430      23.062    -122.368       0.496      52.911
    -145.225      22.857    -122.368       0.492      52.973
    -145.014      22.646    -122.368       0.487      52.997
